"","overall","gbm","rf","earth"
"CHELSA_precipWettestMon_13",0.000846023352391169,0.0215030223537821,0,0
"CHELSA_precipSeasonality_15",10.5323038913883,0,13.3901551641712,0
"CHELSA_maxTmpWarmestMon_05",15.1670501131243,8.90186994692876,13.8763204977529,22.4149496137611
"CHELSA_temp_seasonality_04",19.4572320135749,17.4407930671186,20.1063890541044,16.9798639952214
"CHELSA_precipDriestMon_14",54.8425679585601,73.6358339635988,52.6271352839715,60.6051863910175
